Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Human gene stable ID,Human gene name,%id. target Human gene identical to query gene,%id. query gene identical to target Human gene,"Human orthology confidence [0 low, 1 high]"
ENSECAG00000015574,ENSECAG00000015574.4,ENSECAT00000064576,ENSECAT00000064576.3,ENSG00000162599,NFIA,90.8592,97.6424,1
ENSECAG00000015574,ENSECAG00000015574.4,ENSECAT00000039593,ENSECAT00000039593.2,ENSG00000162599,NFIA,90.8592,97.6424,1
ENSECAG00000015574,ENSECAG00000015574.4,ENSECAT00000060269,ENSECAT00000060269.3,ENSG00000162599,NFIA,90.8592,97.6424,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000088064,ENSECAT00000088064.1,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000092867,ENSECAT00000092867.1,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000139413,ENSECAT00000139413.1,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000097931,ENSECAT00000097931.1,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000138537,ENSECAT00000138537.1,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000097109,ENSECAT00000097109.1,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000082799,ENSECAT00000082799.1,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000102810,ENSECAT00000102810.1,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000104684,ENSECAT00000104684.1,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000599,ENSECAG00000000599.3,ENSECAT00000000563,ENSECAT00000000563.3,ENSG00000169851,PCDH7,97.0935,98.4861,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000054994,ENSECAT00000054994.2,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000031356,ENSECAT00000031356.2,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000005174,ENSECAT00000005174.4,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000051333,ENSECAT00000051333.3,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000054983,ENSECAT00000054983.3,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000005196,ENSECAT00000005196.4,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000005160,ENSECAT00000005160.4,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000042943,ENSECAT00000042943.3,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000040925,ENSECAT00000040925.3,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000852,ENSECAG00000000852.4,ENSECAT00000035610,ENSECAT00000035610.3,ENSG00000118473,SGIP1,93.662,96.3768,1
ENSECAG00000000638,ENSECAG00000000638.3,ENSECAT00000043307,ENSECAT00000043307.2,ENSG00000091490,SEL1L3,88.2129,81.9788,1
ENSECAG00000000638,ENSECAG00000000638.3,ENSECAT00000045158,ENSECAT00000045158.2,ENSG00000091490,SEL1L3,88.2129,81.9788,1
ENSECAG00000013315,ENSECAG00000013315.3,ENSECAT00000135024,ENSECAT00000135024.1,ENSG00000157765,SLC34A2,73.8318,80.1449,1
ENSECAG00000013315,ENSECAG00000013315.3,ENSECAT00000060919,ENSECAT00000060919.2,ENSG00000157765,SLC34A2,73.8318,80.1449,1
ENSECAG00000013315,ENSECAG00000013315.3,ENSECAT00000079050,ENSECAT00000079050.1,ENSG00000157765,SLC34A2,73.8318,80.1449,1
ENSECAG00000013315,ENSECAG00000013315.3,ENSECAT00000123604,ENSECAT00000123604.1,ENSG00000157765,SLC34A2,73.8318,80.1449,1
ENSECAG00000013315,ENSECAG00000013315.3,ENSECAT00000118421,ENSECAT00000118421.1,ENSG00000157765,SLC34A2,73.8318,80.1449,1
ENSECAG00000013315,ENSECAG00000013315.3,ENSECAT00000141373,ENSECAT00000141373.1,ENSG00000157765,SLC34A2,73.8318,80.1449,1
ENSECAG00000013315,ENSECAG00000013315.3,ENSECAT00000014204,ENSECAT00000014204.3,ENSG00000157765,SLC34A2,73.8318,80.1449,1
ENSECAG00000013315,ENSECAG00000013315.3,ENSECAT00000104560,ENSECAT00000104560.1,ENSG00000157765,SLC34A2,73.8318,80.1449,1
ENSECAG00000013315,ENSECAG00000013315.3,ENSECAT00000123919,ENSECAT00000123919.1,ENSG00000157765,SLC34A2,73.8318,80.1449,1
ENSECAG00000017692,ENSECAG00000017692.4,ENSECAT00000132470,ENSECAT00000132470.1,ENSG00000053900,ANAPC4,97.619,96.4109,1
ENSECAG00000017692,ENSECAG00000017692.4,ENSECAT00000053970,ENSECAT00000053970.3,ENSG00000053900,ANAPC4,97.619,96.4109,1
ENSECAG00000017692,ENSECAG00000017692.4,ENSECAT00000019418,ENSECAT00000019418.4,ENSG00000053900,ANAPC4,97.619,96.4109,1
ENSECAG00000017692,ENSECAG00000017692.4,ENSECAT00000128417,ENSECAT00000128417.1,ENSG00000053900,ANAPC4,97.619,96.4109,1
ENSECAG00000017692,ENSECAG00000017692.4,ENSECAT00000050063,ENSECAT00000050063.2,ENSG00000053900,ANAPC4,97.619,96.4109,1
ENSECAG00000017692,ENSECAG00000017692.4,ENSECAT00000032295,ENSECAT00000032295.3,ENSG00000053900,ANAPC4,97.619,96.4109,1
ENSECAG00000017692,ENSECAG00000017692.4,ENSECAT00000119575,ENSECAT00000119575.1,ENSG00000053900,ANAPC4,97.619,96.4109,1
ENSECAG00000017692,ENSECAG00000017692.4,ENSECAT00000145676,ENSECAT00000145676.1,ENSG00000053900,ANAPC4,97.619,96.4109,1
ENSECAG00000024262,ENSECAG00000024262.4,ENSECAT00000026252,ENSECAT00000026252.3,ENSG00000079739,PGM1,88.3446,93.0605,1
ENSECAG00000024262,ENSECAG00000024262.4,ENSECAT00000124459,ENSECAT00000124459.1,ENSG00000079739,PGM1,88.3446,93.0605,1
ENSECAG00000024262,ENSECAG00000024262.4,ENSECAT00000085416,ENSECAT00000085416.1,ENSG00000079739,PGM1,88.3446,93.0605,1
ENSECAG00000024262,ENSECAG00000024262.4,ENSECAT00000066505,ENSECAT00000066505.2,ENSG00000079739,PGM1,88.3446,93.0605,1
ENSECAG00000024262,ENSECAG00000024262.4,ENSECAT00000121052,ENSECAT00000121052.1,ENSG00000079739,PGM1,88.3446,93.0605,1
ENSECAG00000022062,ENSECAG00000022062.4,ENSECAT00000095088,ENSECAT00000095088.1,ENSG00000137463,MGARP,50.1401,74.5833,1
ENSECAG00000022062,ENSECAG00000022062.4,ENSECAT00000023489,ENSECAT00000023489.4,ENSG00000137463,MGARP,50.1401,74.5833,1
ENSECAG00000007352,ENSECAG00000007352.4,ENSECAT00000063993,ENSECAT00000063993.3,ENSG00000168228,ZCCHC4,85.5535,88.8889,1
ENSECAG00000007352,ENSECAG00000007352.4,ENSECAT00000079774,ENSECAT00000079774.1,ENSG00000168228,ZCCHC4,85.5535,88.8889,1
ENSECAG00000007352,ENSECAG00000007352.4,ENSECAT00000140185,ENSECAT00000140185.1,ENSG00000168228,ZCCHC4,85.5535,88.8889,1
ENSECAG00000007352,ENSECAG00000007352.4,ENSECAT00000103163,ENSECAT00000103163.1,ENSG00000168228,ZCCHC4,85.5535,88.8889,1
ENSECAG00000007352,ENSECAG00000007352.4,ENSECAT00000133414,ENSECAT00000133414.1,ENSG00000168228,ZCCHC4,85.5535,88.8889,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000058497,ENSECAT00000058497.2,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000001899,ENSECAT00000001899.3,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000035463,ENSECAT00000035463.2,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000137936,ENSECAT00000137936.1,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000035266,ENSECAT00000035266.3,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000073648,ENSECAT00000073648.2,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000045468,ENSECAT00000045468.3,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000056570,ENSECAT00000056570.3,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000033720,ENSECAT00000033720.3,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000000823,ENSECAG00000000823.4,ENSECAT00000076468,ENSECAT00000076468.2,ENSG00000125703,ATG4C,60.961,88.6463,1
ENSECAG00000008251,ENSECAG00000008251.3,ENSECAT00000008585,ENSECAT00000008585.3,ENSG00000038210,PI4K2B,83.7782,84.8233,1
ENSECAG00000008251,ENSECAG00000008251.3,ENSECAT00000147059,ENSECAT00000147059.1,ENSG00000038210,PI4K2B,83.7782,84.8233,1
ENSECAG00000008251,ENSECAG00000008251.3,ENSECAT00000130805,ENSECAT00000130805.1,ENSG00000038210,PI4K2B,83.7782,84.8233,1
ENSECAG00000009932,ENSECAG00000009932.3,ENSECAT00000010499,ENSECAT00000010499.3,ENSG00000109618,SEPSECS,84.2478,95.01,1
ENSECAG00000009932,ENSECAG00000009932.3,ENSECAT00000115066,ENSECAT00000115066.1,ENSG00000109618,SEPSECS,84.2478,95.01,1
ENSECAG00000009932,ENSECAG00000009932.3,ENSECAT00000096062,ENSECAT00000096062.1,ENSG00000109618,SEPSECS,84.2478,95.01,1
ENSECAG00000009932,ENSECAG00000009932.3,ENSECAT00000103466,ENSECAT00000103466.1,ENSG00000109618,SEPSECS,84.2478,95.01,1
ENSECAG00000009061,ENSECAG00000009061.4,ENSECAT00000068806,ENSECAT00000068806.2,ENSG00000116641,DOCK7,98.6001,98.7383,1
ENSECAG00000009061,ENSECAG00000009061.4,ENSECAT00000075355,ENSECAT00000075355.2,ENSG00000116641,DOCK7,98.6001,98.7383,1
ENSECAG00000009061,ENSECAG00000009061.4,ENSECAT00000075160,ENSECAT00000075160.2,ENSG00000116641,DOCK7,98.6001,98.7383,1
ENSECAG00000009061,ENSECAG00000009061.4,ENSECAT00000071818,ENSECAT00000071818.2,ENSG00000116641,DOCK7,98.6001,98.7383,1
ENSECAG00000009061,ENSECAG00000009061.4,ENSECAT00000065680,ENSECAT00000065680.2,ENSG00000116641,DOCK7,98.6001,98.7383,1
ENSECAG00000009061,ENSECAG00000009061.4,ENSECAT00000066839,ENSECAT00000066839.2,ENSG00000116641,DOCK7,98.6001,98.7383,1
ENSECAG00000009061,ENSECAG00000009061.4,ENSECAT00000072725,ENSECAT00000072725.2,ENSG00000116641,DOCK7,98.6001,98.7383,1
ENSECAG00000009061,ENSECAG00000009061.4,ENSECAT00000067598,ENSECAT00000067598.2,ENSG00000116641,DOCK7,98.6001,98.7383,1
ENSECAG00000009061,ENSECAG00000009061.4,ENSECAT00000009395,ENSECAT00000009395.4,ENSG00000116641,DOCK7,98.6001,98.7383,1
ENSECAG00000017513,ENSECAG00000017513.4,ENSECAT00000018462,ENSECAT00000018462.4,ENSG00000197057,DTHD1,78.6052,73.3996,1
ENSECAG00000017513,ENSECAG00000017513.4,ENSECAT00000090489,ENSECAT00000090489.1,ENSG00000197057,DTHD1,78.6052,73.3996,1
ENSECAG00000017513,ENSECAG00000017513.4,ENSECAT00000037816,ENSECAT00000037816.3,ENSG00000197057,DTHD1,78.6052,73.3996,1
ENSECAG00000017513,ENSECAG00000017513.4,ENSECAT00000075006,ENSECAT00000075006.2,ENSG00000197057,DTHD1,78.6052,73.3996,1
ENSECAG00000017513,ENSECAG00000017513.4,ENSECAT00000114331,ENSECAT00000114331.1,ENSG00000197057,DTHD1,78.6052,73.3996,1
ENSECAG00000008457,ENSECAG00000008457.4,ENSECAT00000008704,ENSECAT00000008704.3,ENSG00000132855,ANGPTL3,85.0746,86.7391,1
ENSECAG00000008457,ENSECAG00000008457.4,ENSECAT00000141051,ENSECAT00000141051.1,ENSG00000132855,ANGPTL3,85.0746,86.7391,1
ENSECAG00000008457,ENSECAG00000008457.4,ENSECAT00000059418,ENSECAT00000059418.3,ENSG00000132855,ANGPTL3,85.0746,86.7391,1
ENSECAG00000008457,ENSECAG00000008457.4,ENSECAT00000141737,ENSECAT00000141737.1,ENSG00000132855,ANGPTL3,85.0746,86.7391,1
ENSECAG00000011151,ENSECAG00000011151.4,ENSECAT00000011612,ENSECAT00000011612.3,ENSG00000162607,USP1,93.598,93.121,1
ENSECAG00000012602,ENSECAG00000012602.4,ENSECAT00000093113,ENSECAT00000093113.1,ENSG00000132854,KANK4,78.3811,79.799,1
ENSECAG00000012602,ENSECAG00000012602.4,ENSECAT00000013159,ENSECAT00000013159.3,ENSG00000132854,KANK4,78.3811,79.799,1
ENSECAG00000012602,ENSECAG00000012602.4,ENSECAT00000071022,ENSECAT00000071022.1,ENSG00000132854,KANK4,78.3811,79.799,1
ENSECAG00000012602,ENSECAG00000012602.4,ENSECAT00000045111,ENSECAT00000045111.3,ENSG00000132854,KANK4,78.3811,79.799,1
ENSECAG00000012602,ENSECAG00000012602.4,ENSECAT00000133263,ENSECAT00000133263.1,ENSG00000132854,KANK4,78.3811,79.799,1
ENSECAG00000018069,ENSECAG00000018069.4,ENSECAT00000019539,ENSECAT00000019539.4,ENSG00000047365,ARAP2,88.5898,88.8498,1
ENSECAG00000018069,ENSECAG00000018069.4,ENSECAT00000031432,ENSECAT00000031432.2,ENSG00000047365,ARAP2,88.5898,88.8498,1
ENSECAG00000018069,ENSECAG00000018069.4,ENSECAT00000037732,ENSECAT00000037732.2,ENSG00000047365,ARAP2,88.5898,88.8498,1
ENSECAG00000018069,ENSECAG00000018069.4,ENSECAT00000032361,ENSECAT00000032361.2,ENSG00000047365,ARAP2,88.5898,88.8498,1
ENSECAG00000018069,ENSECAG00000018069.4,ENSECAT00000066564,ENSECAT00000066564.2,ENSG00000047365,ARAP2,88.5898,88.8498,1
ENSECAG00000028115,ENSECAG00000028115.3,ENSECAT00000031149,ENSECAT00000031149.3,ENSG00000203965,EFCAB7,84.7458,79.4913,1
ENSECAG00000028115,ENSECAG00000028115.3,ENSECAT00000090099,ENSECAT00000090099.1,ENSG00000203965,EFCAB7,84.7458,79.4913,1
ENSECAG00000028115,ENSECAG00000028115.3,ENSECAT00000089658,ENSECAT00000089658.1,ENSG00000203965,EFCAB7,84.7458,79.4913,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000061003,ENSECAT00000061003.3,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000141679,ENSECAT00000141679.1,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000139233,ENSECAT00000139233.1,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000026869,ENSECAT00000026869.4,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000118663,ENSECAT00000118663.1,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000143397,ENSECAT00000143397.1,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000107151,ENSECAT00000107151.1,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000112409,ENSECAT00000112409.1,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000058198,ENSECAT00000058198.3,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024911,ENSECAG00000024911.4,ENSECAT00000119437,ENSECAT00000119437.1,ENSG00000142856,ITGB3BP,66.5116,80.791,1
ENSECAG00000024941,ENSECAG00000024941.4,ENSECAT00000097622,ENSECAT00000097622.1,ENSG00000088035,ALG6,81.9549,85.9961,1
ENSECAG00000024941,ENSECAG00000024941.4,ENSECAT00000115930,ENSECAT00000115930.1,ENSG00000088035,ALG6,81.9549,85.9961,1
ENSECAG00000024941,ENSECAG00000024941.4,ENSECAT00000061503,ENSECAT00000061503.2,ENSG00000088035,ALG6,81.9549,85.9961,1
ENSECAG00000024941,ENSECAG00000024941.4,ENSECAT00000116302,ENSECAT00000116302.1,ENSG00000088035,ALG6,81.9549,85.9961,1
ENSECAG00000024941,ENSECAG00000024941.4,ENSECAT00000050941,ENSECAT00000050941.3,ENSG00000088035,ALG6,81.9549,85.9961,1
ENSECAG00000024941,ENSECAG00000024941.4,ENSECAT00000037432,ENSECAT00000037432.2,ENSG00000088035,ALG6,81.9549,85.9961,1
ENSECAG00000024941,ENSECAG00000024941.4,ENSECAT00000137244,ENSECAT00000137244.1,ENSG00000088035,ALG6,81.9549,85.9961,1
ENSECAG00000013298,ENSECAG00000013298.4,ENSECAT00000067128,ENSECAT00000067128.2,ENSG00000165506,DNAAF2,58.0338,65.5914,1
ENSECAG00000013298,ENSECAG00000013298.4,ENSECAT00000014376,ENSECAT00000014376.4,ENSG00000165506,DNAAF2,58.0338,65.5914,1
ENSECAG00000013298,ENSECAG00000013298.4,ENSECAT00000126279,ENSECAT00000126279.1,ENSG00000165506,DNAAF2,58.0338,65.5914,1
ENSECAG00000013298,ENSECAG00000013298.4,ENSECAT00000111682,ENSECAT00000111682.1,ENSG00000165506,DNAAF2,58.0338,65.5914,1
ENSECAG00000013298,ENSECAG00000013298.4,ENSECAT00000058513,ENSECAT00000058513.3,ENSG00000165506,DNAAF2,58.0338,65.5914,1
ENSECAG00000013863,ENSECAG00000013863.4,ENSECAT00000015095,ENSECAT00000015095.4,ENSG00000116678,LEPR,84.2918,84.2918,1
ENSECAG00000013863,ENSECAG00000013863.4,ENSECAT00000015090,ENSECAT00000015090.4,ENSG00000116678,LEPR,84.2918,84.2918,1
ENSECAG00000011978,ENSECAG00000011978.4,ENSECAT00000067357,ENSECAT00000067357.2,ENSG00000165501,LRR1,74.7934,87.4396,1
ENSECAG00000011978,ENSECAG00000011978.4,ENSECAT00000139415,ENSECAT00000139415.1,ENSG00000165501,LRR1,74.7934,87.4396,1
ENSECAG00000011978,ENSECAG00000011978.4,ENSECAT00000012407,ENSECAT00000012407.4,ENSG00000165501,LRR1,74.7934,87.4396,1
ENSECAG00000005166,ENSECAG00000005166.3,ENSECAT00000087997,ENSECAT00000087997.1,ENSG00000168282,MGAT2,84.8073,83.6689,1
ENSECAG00000005166,ENSECAG00000005166.3,ENSECAT00000134766,ENSECAT00000134766.1,ENSG00000168282,MGAT2,84.8073,83.6689,1
ENSECAG00000016346,ENSECAG00000016346.4,ENSECAT00000122595,ENSECAT00000122595.1,ENSG00000213625,LEPROT,62.8866,93.1298,1
ENSECAG00000016346,ENSECAG00000016346.4,ENSECAT00000134463,ENSECAT00000134463.1,ENSG00000213625,LEPROT,62.8866,93.1298,1
ENSECAG00000016346,ENSECAG00000016346.4,ENSECAT00000146279,ENSECAT00000146279.1,ENSG00000213625,LEPROT,62.8866,93.1298,1
ENSECAG00000016346,ENSECAG00000016346.4,ENSECAT00000064848,ENSECAT00000064848.3,ENSG00000213625,LEPROT,62.8866,93.1298,1
ENSECAG00000016346,ENSECAG00000016346.4,ENSECAT00000050267,ENSECAT00000050267.3,ENSG00000213625,LEPROT,62.8866,93.1298,1
ENSECAG00000016346,ENSECAG00000016346.4,ENSECAT00000131111,ENSECAT00000131111.1,ENSG00000213625,LEPROT,62.8866,93.1298,1
ENSECAG00000016346,ENSECAG00000016346.4,ENSECAT00000017208,ENSECAT00000017208.4,ENSG00000213625,LEPROT,62.8866,93.1298,1
ENSECAG00000016346,ENSECAG00000016346.4,ENSECAT00000118075,ENSECAT00000118075.1,ENSG00000213625,LEPROT,62.8866,93.1298,1
ENSECAG00000032916,ENSECAG00000032916.3,ENSECAT00000113556,ENSECAT00000113556.1,ENSG00000165502,RPL36AL,20.8,98.1132,0
ENSECAG00000032916,ENSECAG00000032916.3,ENSECAT00000005043,ENSECAT00000005043.3,ENSG00000165502,RPL36AL,20.8,98.1132,0
ENSECAG00000032916,ENSECAG00000032916.3,ENSECAT00000033868,ENSECAT00000033868.3,ENSG00000165502,RPL36AL,20.8,98.1132,0
ENSECAG00000022174,ENSECAG00000022174.4,ENSECAT00000099766,ENSECAT00000099766.1,ENSG00000197776,KLHDC1,87.468,84.2365,1
ENSECAG00000022174,ENSECAG00000022174.4,ENSECAT00000023709,ENSECAT00000023709.4,ENSG00000197776,KLHDC1,87.468,84.2365,1
ENSECAG00000022174,ENSECAG00000022174.4,ENSECAT00000143113,ENSECAT00000143113.1,ENSG00000197776,KLHDC1,87.468,84.2365,1
ENSECAG00000022174,ENSECAG00000022174.4,ENSECAT00000126689,ENSECAT00000126689.1,ENSG00000197776,KLHDC1,87.468,84.2365,1
ENSECAG00000022174,ENSECAG00000022174.4,ENSECAT00000097774,ENSECAT00000097774.1,ENSG00000197776,KLHDC1,87.468,84.2365,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000054781,ENSECAT00000054781.3,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000062664,ENSECAT00000062664.3,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000065766,ENSECAT00000065766.2,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000051356,ENSECAT00000051356.3,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000049380,ENSECAT00000049380.3,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000053866,ENSECAT00000053866.3,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000052620,ENSECAT00000052620.3,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000044608,ENSECAT00000044608.3,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000036896,ENSECAT00000036896.3,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000016430,ENSECAG00000016430.4,ENSECAT00000017469,ENSECAT00000017469.3,ENSG00000116675,DNAJC6,91.9403,95.2577,1
ENSECAG00000009997,ENSECAG00000009997.4,ENSECAT00000069456,ENSECAT00000069456.2,ENSG00000165516,KLHDC2,97.2906,97.2906,1
ENSECAG00000009997,ENSECAG00000009997.4,ENSECAT00000076798,ENSECAT00000076798.2,ENSG00000165516,KLHDC2,97.2906,97.2906,1
ENSECAG00000009997,ENSECAG00000009997.4,ENSECAT00000010478,ENSECAT00000010478.3,ENSG00000165516,KLHDC2,97.2906,97.2906,1
ENSECAG00000009997,ENSECAG00000009997.4,ENSECAT00000081504,ENSECAT00000081504.1,ENSG00000165516,KLHDC2,97.2906,97.2906,1
ENSECAG00000017376,ENSECAG00000017376.4,ENSECAT00000090987,ENSECAT00000090987.1,ENSG00000165525,NEMF,87.6083,93.9591,1
ENSECAG00000017376,ENSECAG00000017376.4,ENSECAT00000018909,ENSECAT00000018909.4,ENSG00000165525,NEMF,87.6083,93.9591,1
ENSECAG00000017376,ENSECAG00000017376.4,ENSECAT00000122177,ENSECAT00000122177.1,ENSG00000165525,NEMF,87.6083,93.9591,1
ENSECAG00000017376,ENSECAG00000017376.4,ENSECAT00000137434,ENSECAT00000137434.1,ENSG00000165525,NEMF,87.6083,93.9591,1
ENSECAG00000017376,ENSECAG00000017376.4,ENSECAT00000125294,ENSECAT00000125294.1,ENSG00000165525,NEMF,87.6083,93.9591,1
ENSECAG00000017376,ENSECAG00000017376.4,ENSECAT00000108789,ENSECAT00000108789.1,ENSG00000165525,NEMF,87.6083,93.9591,1
ENSECAG00000005219,ENSECAG00000005219.4,ENSECAT00000005102,ENSECAT00000005102.4,ENSG00000165527,ARF6,100,100,1
ENSECAG00000005219,ENSECAG00000005219.4,ENSECAT00000111468,ENSECAT00000111468.1,ENSG00000165527,ARF6,100,100,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000103711,ENSECAT00000103711.1,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000041131,ENSECAT00000041131.3,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000107496,ENSECAT00000107496.1,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000096637,ENSECAT00000096637.1,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000125372,ENSECAT00000125372.1,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000013037,ENSECAT00000013037.4,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000031996,ENSECAT00000031996.3,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000112432,ENSECAT00000112432.1,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000141708,ENSECAT00000141708.1,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000011728,ENSECAG00000011728.4,ENSECAT00000124043,ENSECAT00000124043.1,ENSG00000100504,PYGL,83.8235,94.2149,1
ENSECAG00000018332,ENSECAG00000018332.4,ENSECAT00000088956,ENSECAT00000088956.1,ENSG00000233381,AK4P3,52.0349,80.2691,0
ENSECAG00000018332,ENSECAG00000018332.4,ENSECAT00000130550,ENSECAT00000130550.1,ENSG00000233381,AK4P3,52.0349,80.2691,0
ENSECAG00000018332,ENSECAG00000018332.4,ENSECAT00000073992,ENSECAT00000073992.2,ENSG00000233381,AK4P3,52.0349,80.2691,0
ENSECAG00000018332,ENSECAG00000018332.4,ENSECAT00000019552,ENSECAT00000019552.4,ENSG00000233381,AK4P3,52.0349,80.2691,0
ENSECAG00000018332,ENSECAG00000018332.4,ENSECAT00000055127,ENSECAT00000055127.3,ENSG00000233381,AK4P3,52.0349,80.2691,0
